frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
1360,45.37866666666667,0.0,5560.706499828382,5560.706499828382,0,0,0.37770965932042516,0.12238995219358363,0.05124639124094826,True,False,False,False,False
1370,45.71233333333333,0.0,225.70547422256666,225.70547422256666,0,0,0.39514335317679444,1.0,0.10409319576823495,True,False,False,False,False
1380,46.046,0.0,70.27870559294989,70.27870559294989,0,0,0.3761251273631465,0.313280623115512,0.09664156696511857,True,False,False,False,False
1390,46.379666666666665,236.34216014955442,173.2261594760474,204.7841598128009,0,0,0.35335279023710015,0.1940160115560828,0.10278750064928253,True,False,False,False,False
1400,46.71333333333333,181.44387127515887,247.25866787423945,214.35126957469916,0,0,0.3656319057628723,0.07184558018168437,0.880442310807959,True,False,False,False,False
1410,47.047000000000004,880.2704151161632,1218.9065470228065,1049.588481069485,0,0,0.35328608119567,0.09153753222952217,0.39280978795217575,True,False,False,False,False
1420,47.38066666666667,1052.4644832606614,588.5720207564892,820.5182520085752,0,0,0.3511929257156726,0.33865180510978865,0.326057247681604,True,False,False,False,False
1430,47.714333333333336,494.25573266592653,298.4915855657356,396.37365911583106,0,0,0.35929084708325565,0.39641644677471904,0.46792783200828686,True,False,False,False,False
1440,48.048,175.90964470028257,151.30421898899434,163.60693184463844,0,0,0.3755062616956346,0.48919561647297655,0.5536943699411139,True,False,False,False,False
1450,48.38166666666667,165.60409107885818,175.49232963406345,170.5482103564608,0,0,0.39871347960133807,0.5224427926544164,0.6927140888509211,True,False,False,False,False
1460,48.715333333333334,150.67021287534357,180.44206427399635,165.55613857466994,0,0,0.4321120825292318,0.6571874476535303,0.8082115701070196,True,False,False,False,False
1470,49.049,447.8800793250288,187.87420846312705,317.8771438940779,0,0,0.4709669423509678,0.676291636354852,0.965029725138332,True,False,False,False,False
1480,49.382666666666665,1295.6866822442285,982.3335892359928,1139.0101357401106,0,0,0.466373135880172,0.41849595975016207,0.43156179553585716,True,False,False,False,False
1490,49.71633333333333,195.06509625839436,1004.7622817889409,599.9136890236676,0,0,0.4549849928691773,0.42728495559185775,0.2776984559485929,True,False,False,False,False
1500,50.050000000000004,468.1468337206785,0.0,468.1468337206785,0,0,0.4773283945025337,0.356838018405483,1.0,True,False,False,False,False
1510,50.38366666666667,69.09501034343049,0.0,69.09501034343049,0,0,0.4692001885976161,0.3859852749654278,0.40610739594128614,True,False,False,False,False
1660,55.388666666666666,0.0,3006.448380545609,3006.448380545609,0,0,0.4845043785239167,1.0,0.2444841757212446,True,False,False,False,False
1670,55.72233333333333,0.0,0.0,0.0,0,0,0.4894892688085343,0.06870656274018452,1.0,True,False,False,False,False
1680,56.056000000000004,196.4799869658954,0.0,196.4799869658954,0,0,0.4939751130049903,0.06869542154618835,1.0,True,False,False,False,False
1700,56.723333333333336,5956.9556322405915,0.0,5956.9556322405915,0,0,0.4630026141726743,0.18519039048178454,0.18330985888187584,True,False,False,False,False
1710,57.057,1267.9058571935282,1129.8152473855773,1198.8605522895527,0,0,0.4432127692536401,0.14337281167173857,0.38683551829292595,True,False,False,False,False
1720,57.39066666666667,1348.3757079627758,1122.5521774303793,1235.4639426965775,0,0,0.4230730669548522,0.09545497803459534,0.3881765144969267,True,False,False,False,False
1730,57.724333333333334,380.4698141236856,0.0,380.4698141236856,0,0,0.4356825743346383,0.09833628150542689,1.0,True,False,False,False,False
1750,58.391666666666666,1517.200035270999,0.0,1517.200035270999,0,0,0.46021586698726275,0.3620310017217651,1.0,True,False,False,False,False
1760,58.72533333333333,564.3069985540789,0.0,564.3069985540789,0,0,0.49567335042416927,0.6295814027126548,1.0,True,False,False,False,False
1770,59.059000000000005,381.6777257118937,0.0,381.6777257118937,0,0,0.5153979369213806,0.3858384307925652,1.0,True,False,False,False,False
1780,59.39266666666667,0.0,0.0,0.0,0,0,0.526732125035363,1.0,0.25747963612240987,True,False,False,False,False
1790,59.726333333333336,0.0,2471.738504488336,2471.738504488336,0,0,0.541705891749126,1.0,0.35293958434598477,True,False,False,False,False
1800,60.06,0.0,608.4724678321659,608.4724678321659,0,0,0.5510374317790373,1.0,0.27004258409647725,True,False,False,False,False
1810,60.39366666666667,0.0,139.92565665013723,139.92565665013723,0,0,0.5549427546791037,1.0,0.1801813215594031,True,False,False,False,False
1820,60.727333333333334,0.0,165.70245271264483,165.70245271264483,0,0,0.5617469547016162,1.0,0.2459695098084576,True,False,False,False,False
1830,61.061,0.0,201.95478376031298,201.95478376031298,0,0,0.5840433936046864,1.0,0.5694226874646372,True,False,False,False,False
1840,61.394666666666666,0.0,102.52618841536756,102.52618841536756,0,0,0.6201675783660727,1.0,0.8905704824370994,True,False,False,False,False
1850,61.72833333333333,0.0,101.35739063545009,101.35739063545009,0,0,0.6475417062424161,1.0,0.7878177142590116,True,False,False,False,False
1860,62.062,0.0,251.89399833466956,251.89399833466956,0,0,0.6681700998898523,1.0,0.707651285433555,True,False,False,False,False
1870,62.39566666666667,0.0,195.86742930552248,195.86742930552248,0,0,0.6868929878331173,1.0,0.7107979586450026,True,False,False,False,False
1880,62.72933333333334,0.0,74.78562869458482,74.78562869458482,0,0,0.7076916702204918,1.0,0.7897596234137255,True,False,False,False,False
1890,63.063,0.0,64.61670570955822,64.61670570955822,0,0,0.7255751205110794,1.0,0.7730523462527338,True,False,False,False,False
1900,63.39666666666667,0.0,353.1136818028717,353.1136818028717,0,0,0.7333319631138202,1.0,0.6062870930769755,True,False,False,False,False
1910,63.730333333333334,0.0,547.5846800078457,547.5846800078457,0,0,0.7408399164430415,1.0,0.6168229928120655,True,False,False,False,False
1920,64.06400000000001,0.0,332.00971262774095,332.00971262774095,0,0,0.7586995899343146,1.0,0.8388733027115454,True,False,False,False,False
1930,64.39766666666667,0.0,42.432050085107385,42.432050085107385,0,0,0.7759825704921748,1.0,0.8630587910258305,True,False,False,False,False
1940,64.73133333333334,0.0,109.92717232282932,109.92717232282932,0,0,0.7398064251542739,0.15908424322145015,0.6693579910048806,True,False,False,False,False
1950,65.065,0.0,80.35215219214702,80.35215219214702,0,0,0.7506988532905475,1.0,0.6974614130340202,True,False,False,False,False
1960,65.39866666666667,0.0,174.53805392478114,174.53805392478114,0,0,0.7683254795463701,1.0,0.8539302316975478,True,False,False,False,False
1970,65.73233333333333,0.0,81.69699889459743,81.69699889459743,0,0,0.7463289762628211,0.19584932364485877,0.9008715697769015,True,False,False,False,False
1980,66.066,188.9282473936576,130.15211600884138,159.54018170124948,0,0,0.7275872141404229,0.18870871214054383,0.9291139979371333,True,False,False,False,False
1990,66.39966666666666,452.8974423746857,48.143650045473805,250.52054621007974,0,0,0.7083036697113938,0.18457027112555743,0.8849332685747061,True,False,False,False,False
2000,66.73333333333333,0.0,30.542221434329278,30.542221434329278,0,0,0.7304496529932881,1.0,0.8595270050606725,True,False,False,False,False
2010,67.06700000000001,0.0,475.2476180274645,475.2476180274645,0,0,0.7209240730310004,0.7209384234083682,0.549449283332453,True,False,False,False,False
2020,67.40066666666667,682.6584730570291,627.8429282330698,655.2507006450494,0,0,0.7038904120457357,0.6466064914566246,0.45456843490008375,True,False,False,False,False
2280,76.07600000000001,2502.584891685954,0.0,2502.584891685954,0,0,0.6954081920719981,0.2381364246167192,1.0,True,False,False,False,False
2290,76.40966666666667,566.5331413571613,0.0,566.5331413571613,0,0,0.6883371605303212,0.24939575331045907,1.0,True,False,False,False,False
2300,76.74333333333334,1011.2120431566744,0.0,1011.2120431566744,0,0,0.6830836005980234,0.271603122414686,1.0,True,False,False,False,False
2310,77.077,1837.9518542410765,0.0,1837.9518542410765,0,0,0.6768949483878751,0.2423941569930803,1.0,True,False,False,False,False
2720,90.75733333333334,0.0,0.0,0.0,0,0,0.6629291773728314,1.0,0.07447447647487572,True,False,False,False,False
2730,91.09100000000001,0.0,686.4742027268898,686.4742027268898,0,0,0.6041719424660107,0.07401417936921162,0.07669947724003479,True,False,False,False,False
2750,91.75833333333334,6386.244716964219,0.0,6386.244716964219,0,0,0.5961983512917534,0.04887206144687479,1.0,True,False,False,False,False
2760,92.092,869.3405801415479,0.0,869.3405801415479,0,0,0.5907014199319729,0.08245807538789708,1.0,True,False,False,False,False
2770,92.42566666666667,2105.7783527616766,0.0,2105.7783527616766,0,0,0.5859118978829257,0.08561239888300333,1.0,True,False,False,False,False
2790,93.093,0.0,0.0,0.0,0,0,0.6000083620283526,1.0,0.4537530786743885,True,False,False,False,False
2860,95.42866666666667,0.0,7370.381612714277,7370.381612714277,0,0,0.5462013127812495,0.048443953329708155,0.07543178578493527,True,False,False,False,False
2870,95.76233333333333,185.9125910601633,275.5312629881711,230.7219270241672,0,0,0.4968538428233138,0.059865389931140364,0.0455878364726437,True,False,False,False,False
2880,96.096,962.099557400264,0.0,962.099557400264,0,0,0.4995868417080167,0.04836766334068629,1.0,True,False,False,False,False
2890,96.42966666666666,1177.6085191112875,0.0,1177.6085191112875,0,0,0.4547902895373487,0.05432600121952348,0.04891663878314985,True,False,False,False,False
2900,96.76333333333334,1094.612223288726,606.496023644784,850.5541234667551,0,0,0.43695740711391406,0.4637201359394607,0.0892027946665443,True,False,False,False,False
2910,97.09700000000001,225.25382796573635,82.84815341059124,154.05099068816378,0,0,0.4346959429447794,0.39479044006204167,0.43389509078309285,True,False,False,False,False
2920,97.43066666666667,128.1969640091042,107.89814854537346,118.04755627723883,0,0,0.42446086463043353,0.27774919346415067,0.3869411261384906,True,True,False,False,False
2930,97.76433333333334,118.40998151957609,226.41274125127586,172.41136138542598,0,0,0.4277106325392814,0.41083762702395027,0.5030794604138727,True,True,False,False,False
2940,98.098,196.84246781294726,332.81849235358567,264.8304800832665,0,0,0.46713061304993203,0.7935759490926864,0.8502449261988896,True,True,False,False,False
2950,98.43166666666667,47.504829390877,102.44669533234082,74.97576236160891,0,0,0.5017242607490129,0.8111503906037367,0.8149837894777445,True,True,False,False,False
2960,98.76533333333333,267.7027494748456,0.0,267.7027494748456,0,0,0.5419881588280797,0.8087264830793635,1.0,True,True,False,False,False
2970,99.099,239.16911505784313,0.0,239.16911505784313,0,0,0.5725603777483858,0.6954206960622787,1.0,True,True,False,False,False
2980,99.43266666666666,81.1466760429813,0.0,81.1466760429813,0,0,0.5807943849054873,0.6511305164812836,0.6586703821575187,True,True,False,False,False
2990,99.76633333333334,368.26406755620053,0.0,368.26406755620053,0,0,0.6076456881506023,0.6986148347132756,1.0,True,True,False,False,False
3000,100.10000000000001,517.854795025191,0.0,517.854795025191,0,0,0.6187590908427685,0.6921307425673735,0.7454286875771549,True,True,False,False,False
3010,100.43366666666667,611.4526363115624,0.0,611.4526363115624,0,0,0.6446802159038736,0.7559406829076384,1.0,True,True,False,False,False
3020,100.76733333333334,281.8095058586562,0.0,281.8095058586562,0,0,0.6391943144092261,0.6723968222818941,0.5072455796329037,True,True,False,False,False
3030,101.101,852.6873598815465,594.530220892481,723.6087903870138,0,0,0.6210162653352194,0.5567116121937413,0.3581160351445742,True,True,False,False,False
3040,101.43466666666667,588.0475245696541,246.49967247491205,417.27359852228307,0,0,0.607383891154869,0.5226388805251498,0.4467461665382803,True,True,False,False,False
3050,101.76833333333333,284.08775848999943,58.58249108541142,171.3351247877054,0,0,0.6085826593057135,0.6343141718876848,0.6044289734389431,True,True,False,False,False
3060,102.102,114.74098040383628,182.05461590249925,148.39779815316777,0,0,0.6228519376230891,0.7750867967359316,0.7274640882230053,True,True,False,False,False
3070,102.43566666666666,147.34875980180172,50.194107021746085,98.7714334117739,0,0,0.6395680125929825,0.6883707369706902,0.8916546376733551,True,True,False,False,False
3080,102.76933333333334,133.06159417898223,60.716561684552985,96.88907793176762,0,0,0.6564390051684534,0.7944760902894284,0.8220797864059559,True,True,False,False,False
3930,131.131,0.0,1931.947520264211,1931.947520264211,0,0,0.6524048832529425,1.0,0.23219557202668803,True,False,False,False,False
3940,131.46466666666666,0.0,0.0,0.0,0,0,0.6518269094700528,0.2932502908480913,1.0,True,False,False,False,False
4020,134.13400000000001,0.0,0.0,0.0,0,0,0.643773887523292,1.0,0.1425933800048877,True,False,False,False,False
4030,134.46766666666667,0.0,0.0,0.0,0,0,0.638540343927505,0.18287690313084387,1.0,True,False,False,False,False
4040,134.80133333333333,180.2500745408539,0.0,180.2500745408539,0,0,0.6351379242581378,0.20903229446766383,1.0,True,False,False,False,False
4050,135.135,194.53709403779672,0.0,194.53709403779672,0,0,0.5923848482927567,0.2136118531790796,0.20160247602957454,True,False,False,False,False
4060,135.46866666666668,125.19887084036768,48.543888544868445,86.87137969261806,0,0,0.5697904247382348,0.3248915866313837,0.40798963886368994,True,False,False,False,False
4070,135.80233333333334,166.26690286806624,270.6988378188316,218.4828703434489,0,0,0.5752756333529598,0.8779570666106804,0.37132795516028894,True,False,False,False,False
4080,136.136,349.6066588303063,401.821590792657,375.7141248114816,0,0,0.577119169891931,0.7785004569932825,0.40892154049206086,True,False,False,False,False
4090,136.46966666666668,182.54062457907267,75.69248241002462,129.11655349454864,0,0,0.5927960104825076,0.7908222535340297,0.6769528980613634,True,False,False,False,False
4100,136.80333333333334,1151.154431455077,0.0,1151.154431455077,0,0,0.604663433674485,0.4229404848045619,1.0,True,False,False,False,False
4360,145.47866666666667,5272.7390233039905,0.0,5272.7390233039905,0,0,0.600778241385218,0.13162302156362718,1.0,True,False,False,False,False
4370,145.81233333333333,81.1466760429826,0.0,81.1466760429826,0,0,0.5969151981880724,0.12429561882752503,1.0,True,False,False,False,False
4380,146.14600000000002,18.552875695733075,0.0,18.552875695733075,0,0,0.5916320685117291,0.08816780284927958,1.0,True,False,False,False,False
4390,146.47966666666667,47.952897435170314,0.0,47.952897435170314,0,0,0.5876705533386323,0.10403383356152263,1.0,True,False,False,False,False
4400,146.81333333333333,17.88206662786079,0.0,17.88206662786079,0,0,0.6262296902251221,0.9465238444070586,1.0,True,False,False,False,False
4410,147.147,75.75972279141976,0.0,75.75972279141976,0,0,0.6613389539119164,0.9546446541861306,1.0,True,False,False,False,False
4420,147.48066666666668,19.147149800198214,0.0,19.147149800198214,0,0,0.6501592100797216,0.953741956630086,0.14534107454984777,True,False,False,False,False
4430,147.81433333333334,140.24552037242026,670.4252369120127,405.3353786422165,0,0,0.6368256742707155,0.9011490123450961,0.13249869163422426,True,False,False,False,False
4440,148.148,48.85755035999284,375.63185829723005,212.24470432861145,0,0,0.6239200679087328,0.8641917055057143,0.15134751579606243,True,False,False,False,False
4450,148.48166666666668,41.48549123376309,0.0,41.48549123376309,0,0,0.653554283258952,0.8405244428218512,1.0,True,False,False,False,False
4710,157.157,0.0,0.0,0.0,0,0,0.6397295533368411,1.0,0.030613968075684925,True,False,False,False,False
4720,157.49066666666667,0.0,684.1783878937488,684.1783878937488,0,0,0.5794089508481279,0.03803855335302711,0.03500850354638999,True,False,False,False,False
4730,157.82433333333333,277.3106970425145,425.87764553665556,351.594171289585,0,0,0.5251305228676997,0.0376755879586717,0.03557375412901882,True,False,False,False,False
4740,158.15800000000002,194.830024487831,203.60202766366086,199.21602607574593,0,0,0.47634672907691583,0.03842659274463822,0.0361585771750842,True,False,False,False,False
4750,158.49166666666667,104.0641671136506,433.95747702341555,269.01082206853306,0,0,0.4772348986272358,0.0389954275807375,0.9314614215794932,True,False,False,False,False
4760,158.82533333333333,444.4563580869762,126.05004976024442,285.25320392361033,0,0,0.5082193391940751,0.6991626351034256,0.874995973487832,True,False,False,False,False
4770,159.159,125.33707294109958,147.52144093430104,136.4292569377003,0,0,0.5229428199219752,0.6887288410949782,0.6221794518511728,True,False,False,False,False
4780,159.49266666666668,113.20412167861984,243.61148098675454,178.4078013326872,0,0,0.5341596537001192,0.6461426636456876,0.6240796517611421,True,False,False,False,False
4790,159.82633333333334,25.728209472413518,190.6666900249991,108.1974497487063,0,0,0.553061081407298,0.6105555132067333,0.8357923483370813,True,False,False,False,False
4800,160.16,810.3892766251683,0.0,810.3892766251683,0,0,0.5696001534395598,0.4369036034598308,1.0,True,False,False,False,False
4810,160.49366666666666,0.0,0.0,0.0,0,0,0.5670808586660294,1.0,0.08881441140851176,True,False,False,False,False
4910,163.83033333333333,0.0,0.0,0.0,0,0,0.5631480157033971,0.055504858079412175,1.0,True,False,False,False,False
4930,164.49766666666667,0.0,0.0,0.0,0,0,0.5600284995700858,1.0,0.0639057087405688,True,False,False,False,False
5260,175.50866666666667,0.0,10575.488897062123,10575.488897062123,0,0,0.5107124127116286,0.05380025345214404,0.07993500851888273,True,False,False,False,False
5270,175.84233333333333,521.7691030190567,534.2058606908171,527.987481854937,0,0,0.46696522607799856,0.06270812815390238,0.08377296459675444,True,False,False,False,False
5280,176.17600000000002,151.12238312721755,395.0586977256865,273.09054042645204,0,0,0.42576687627742804,0.06325091322051773,0.04671254292406853,True,False,False,False,False
5290,176.50966666666667,186.04400902501501,341.3829360757299,263.71347255037244,0,0,0.4018577215934219,0.3167340390962857,0.05661661977844818,True,False,False,False,False
5300,176.84333333333333,284.3027593470793,539.5284944320832,411.9156268895813,0,0,0.42782524685907586,0.6003234058429536,0.7227425426569681,True,False,False,False,False
5310,177.177,69.44783822233032,340.9441422651011,205.1959902437157,0,0,0.4637642430547063,0.7691191202290221,0.8053112974017385,True,False,False,False,False
5320,177.51066666666668,187.52697617655562,0.0,187.52697617655562,0,0,0.5042616401469008,0.7374764279533009,1.0,True,False,False,False,False
5330,177.84433333333334,92.04804051147087,0.0,92.04804051147087,0,0,0.5455313669017415,0.8339178153906169,1.0,True,False,False,False,False
5340,178.178,117.10412401547292,0.0,117.10412401547292,0,0,0.5719395403913856,0.8656558684370648,0.7535703351592986,True,False,False,False,False
5350,178.51166666666666,39.98551655807911,132.50940535397137,86.24746095602524,0,0,0.5861300528457443,0.8303258682549141,0.5973634616150291,True,False,False,False,False
5360,178.84533333333334,113.28505564416244,0.0,113.28505564416244,0,0,0.6232531141725964,0.9147213322285308,1.0,True,False,False,False,False
5370,179.179,70.89905721920319,0.0,70.89905721920319,0,0,0.6581892134045079,0.9452282129834203,1.0,True,False,False,False,False
5380,179.51266666666666,27.451668419682726,0.0,27.451668419682726,0,0,0.6898381278056807,0.94935671483247,1.0,True,False,False,False,False
5390,179.84633333333335,238.74294024480642,0.0,238.74294024480642,0,0,0.6852503479011384,0.7801588151546451,0.5077618423658715,True,False,False,False,False
5400,180.18,698.2513978937383,959.7850365705517,829.0182172321449,0,0,0.6690657556738455,0.5902739789612862,0.4565348722951346,True,False,False,False,False
5410,180.51366666666667,0.0,158.21360413204363,158.21360413204363,0,0,0.672156864936311,1.0,0.3999536965970007,True,False,False,False,False
5420,180.84733333333332,0.0,0.0,0.0,0,0,0.678047587079939,0.4621281727451809,1.0,True,False,False,False,False
5430,181.181,288.7913825118164,0.0,288.7913825118164,0,0,0.6810825202248318,0.41679383705773376,1.0,True,False,False,False,False
5460,182.18200000000002,363.1626554210453,0.0,363.1626554210453,0,0,0.655621322178866,0.45626803979977154,0.3966730397305744,True,False,False,False,False
5470,182.51566666666668,0.0,288.8654257090311,288.8654257090311,0,0,0.6677236384331658,1.0,0.5532889694437263,True,True,False,False,False
5480,182.84933333333333,0.0,1601.2126395896573,1601.2126395896573,0,0,0.6469005871492888,0.3302948271475392,0.5886914240412504,True,True,False,False,False
5490,183.183,804.405669594072,735.8267909110182,770.1162302525452,0,0,0.6201890100902936,0.3104125449054118,0.4491570882132602,True,False,False,False,False
5500,183.51666666666668,1106.6121321015294,0.0,1106.6121321015294,0,0,0.6319199888457119,0.47499759528895275,1.0,True,False,False,False,False
5510,183.85033333333334,1322.7010055458902,0.0,1322.7010055458902,0,0,0.6148333404520667,0.6610231892429717,0.2610838205755486,True,False,False,False,False
5520,184.184,0.0,1021.1374428495164,1021.1374428495164,0,0,0.6173929767942987,1.0,0.28085940774877416,True,False,False,False,False
5530,184.51766666666666,0.0,0.0,0.0,0,0,0.6367103628406836,0.6211336745162938,1.0,True,False,False,False,False
5540,184.85133333333334,30.807810967493417,0.0,30.807810967493417,0,0,0.6484457611713009,0.5081286922937127,1.0,True,False,False,False,False
5550,185.185,1512.527883514719,0.0,1512.527883514719,0,0,0.6165942384861447,0.37804208219671903,0.281818986442759,True,False,False,False,False
5560,185.51866666666666,645.941647318073,535.0801487883548,590.5108980532139,0,0,0.583584673462347,0.31548352561737486,0.25751365087895944,True,False,False,False,False
5570,185.85233333333335,164.090564884315,120.19402045182765,142.14229266807132,0,0,0.565387586233614,0.37479647167099917,0.4284311306790337,True,False,False,False,False
5580,186.186,704.3676362132115,519.3648451831011,611.8662406981564,0,0,0.5698656990450703,0.5749305534816888,0.6454068752146652,True,False,False,False,False
5590,186.51966666666667,196.26736586856367,211.6075297991414,203.93744783385253,0,0,0.5987324004850176,0.8686922538541,0.8483731730349849,True,False,False,False,False
