frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
2150,71.73833333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2160,72.072,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2170,72.40566666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2180,72.73933333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2190,73.07300000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2200,73.40666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2210,73.74033333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2220,74.074,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2230,74.40766666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2240,74.74133333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2250,75.075,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2260,75.40866666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2270,75.74233333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2280,76.07600000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2290,76.40966666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2300,76.74333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2310,77.077,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2320,77.41066666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2330,77.74433333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2340,78.078,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2350,78.41166666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2360,78.74533333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2370,79.07900000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2380,79.41266666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2390,79.74633333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2400,80.08,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2410,80.41366666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2420,80.74733333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2430,81.081,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2440,81.41466666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2450,81.74833333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2460,82.08200000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2470,82.41566666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2480,82.74933333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2490,83.083,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2500,83.41666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2510,83.75033333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2520,84.084,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
